"","Identifiant.x","Lieu","Numéro.voie","Nom.voie","lon","lat","num_voie","Nom_df","Identifiant.y","Type.Objet","Modèle","Voie","Commune","Disponibilité","identifiant","type","payant","adresse.x","arrondissement","horaires_periode","horaires_lundi","horaires_mardi","horaires_mercredi","horaires_jeudi","horaires_vendredi","horaires_samedi","horaires_dimanche","adresse.y","nom_gerant","type_espace_vert","type_jardin_partage","domaine","proprietaire_terrain","statut_plu","amenagements","mail_1","internet_1","Icons","Couleur"
"88",1988,"BIBLIOTHEQUE VAUGIRARD",154,"RUE LECOURBE",2.2993589,48.8417004,"154","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"89",919,"LES ARTIZANS",30,"RUE MONTORGUEIL",2.346513,48.863772,"30","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"90",982,"DUO DES CHAMPS",42,"AVENUE FELIX FAURE",2.288204,48.841339,"42","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"91",1004,"DECATHLON WAGRAM",26,"AVENUE DE WAGRAM",2.29728,48.87647,"26","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"92",1020,"LA TERRASSE",2,"PLACE DE L ECOLE MILITAIRE",2.305759,48.85474,"2","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"93",1031,"KAVIARI DELIKATESSEN",57,"RUE CLER",2.307037,48.855772,"57","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"94",1043,"HOTEL DE FRANCE INVALIDES",102,"BOULEVARD DE LA TOUR-MAUBOURG",2.30932,48.853482,"102","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"95",1057,"LE DUROC",88,"RUE DE SEVRES",2.317179,48.847132,"88","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"96",1071,"QUATREHOMME",62,"RUE DE SEVRES",2.319611,48.848042,"62","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"97",1083,"LA MARQUISE",111,"RUE DE VAUGIRARD",2.320783,48.845215,"111","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"98",937,"BIOCOOP LES POUSSES DE MENILMONTANT",20,"RUE DE MENILMONTANT",2.385024,48.867457,"20","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"99",958,"LA GRENOUILLE BLEUE",48,"RUE BALARD",2.277631,48.84159,"48","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"100",959,"LES ONDES",2,"AVENUE DE VERSAILLES",2.277942,48.851203,"2","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"101",1347,"LOUFOQUE",57,"RUE GALANDE",2.346909,48.851637,"57","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"102",1348,"LE CAFE CACAHUETE",1,"RUE PIERRE SEMARD",2.346922,48.877582,"1","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"103",1436,"BAGEL CORNER",66,"AVENUE DES GOBELINS",2.35418,48.83299,"66","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"104",1409,"MESSIEURS KIM",42,"RUE DU CARDINAL LEMOINE",2.351844,48.846895,"42","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"105",1424,"EXKI",38,"RUE RAMBUTEAU",2.353118,48.861394,"38","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"106",1124,"LE CHIEN ANDALOU",19,"RUE LITTRE",2.324319,48.844933,"19","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"107",1141,"KAI BOWL",11,"RUE TRONCHET",2.325415,48.871641,"11","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"108",1235,"GUENMAI",6,"RUE CARDINALE",2.33597,48.854123,"6","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"109",1249,"YUMIKO9",29,"RUE CLAUZEL",2.337204,48.879299,"29","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"110",1289,"LA VIE EN FRUITS",116,"BOULEVARD SAINT-GERMAIN",2.340976,48.852081,"116","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"111",1291,"LIBERTE",40,"RUE SAINT-ANDRE DES ARTS",2.34135,48.853427,"40","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"112",1314,"LE BREBANT",32,"BOULEVARD POISSONNIERE",2.343552,48.871604,"32","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"113",1319,"FRANPRIX AMIRAL MOUCHEZ",94,"RUE DE L AMIRAL MOUCHEZ",2.34385,48.820072,"94","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"114",1327,"CHEZ SUZETTE",12,"RUE DE LA HARPE",2.344546,48.852767,"12","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"115",1331,"PEPINS ET TROGNONS",111,"BOULEVARD AUGUSTE BLANQUI",2.344964,48.830388,"111","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"116",1759,"BENOIT CASTEL",150,"RUE DE MENILMONTANT",2.3978,48.870261,"150","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"117",1767,"LE TERMINUS",1,"COURS DE VINCENNES",2.399542,48.848452,"1","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"118",1772,"CASTORAMA",9,"COURS DE VINCENNES",2.400025,48.848409,"9","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"119",1781,"LA MARGHERITA",59,"AVENUE DU GENERAL MICHEL BIZOT",2.401909,48.835623,"59","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"120",1790,"BIOCOOP GAMBETTA",98,"AVENUE GAMBETTA",2.403771,48.870808,"98","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"121",1800,"MAA KRUPA",77,"RUE DES PYRENEES",2.405695,48.853581,"77","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"122",1545,"LEVANTINE",36,"RUE BICHAT",2.368148,48.871529,"36","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"123",1577,"LE VERRE VOLE",38,"RUE OBERKAMPF",2.37176,48.864398,"38","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"124",1612,"THE NAKED SHOP",75,"RUE OBERKAMPF",2.374028,48.865004,"75","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"125",1618,"OPTIQUE SAINT AMBROISE",7,"RUE DE LA FOLIE-MERICOURT",2.374299,48.861738,"7","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"126",1632,"LES SAISONNIERS",65,"RUE JEAN-PIERRE TIMBAUD",2.375572,48.867271,"65","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"127",1634,"LE PETIT LOCAL",51,"RUE DU CHEMIN VERT",2.375585,48.859413,"51","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"128",1698,"VIVONS L INSTANT",1,"RUE DE DIJON",2.385489,48.835495,"1","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"129",1716,"FENETRE SUR COUR",10,"RUE GABRIEL LAME",2.387742,48.833873,"10","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"130",1736,"LA VIE CLAIRE",305,"RUE DES PYRENEES",2.393665,48.870459,"305","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"131",1747,"LATHANOR",63,"RUE PLANCHAT",2.396048,48.856412,"63","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"132",1951,"METRO HAVRE-CAUMARTIN",64,"BOULEVARD HAUSSMANN",2.3283697,48.8736102,"64","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"133",1974,"METRO POISSONNIERE",96,"RUE LA FAYETTE",2.3493332,48.8773031,"96","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"134",1812,"APOGE AUSTERLITZ",61,"AVENUE PIERRE MENDES-FRANCE",2.36856,48.840166,"61","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"135",1832,"ECLIPSES",0,"RUE DE BEAUNE",2.329322,48.857875,"0","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"136",1171,"NEWVISION",2,"RUE DE VINTIMILLE",2.328415,48.881777,"2","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"137",1918,"HOTEL DE LA TAMISE - ESPRIT DE FRANCE",4,"RUE D ALGER",2.3295324,48.8648677,"4","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"138",1930,"MICHALAK",16,"RUE DE LA VERRERIE",2.3549349,48.8572762,"16","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"139",917,"MAISON DES GYROS",17,"RUE DE LA HUCHETTE",2.345745,48.852932,"17","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"140",926,"L ATELIER DE L ART",116,"AVENUE PARMENTIER",2.37306,48.867513,"116","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"141",988,"LE BOUDOIR AUX IDEES",26,"AVENUE FELIX FAURE",2.289718,48.841948,"26","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"142",1001,"KAMEME CONCEPT",18,"RUE GRAMME",2.296173,48.844911,"18","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"143",1025,"DAVOLI",34,"RUE CLER",2.306221,48.856939,"34","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"144",1034,"BISTRO BELHARA",23,"RUE DUVIVIER",2.307355,48.856401,"23","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"145",1067,"GIOVANNA LE CLAN DES MAMMA",57,"RUE DES BATIGNOLLES",2.319057,48.885985,"57","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"146",944,"KAMEL COIFFURE",16,"PLACE DE LA NATION",2.395454,48.847276,"16","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"147",1346,"LA GRILLE",50,"RUE MONTORGUEIL",2.346867,48.864722,"50","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"148",1360,"MARCHE PANTHEON",12,"RUE DES CARMES",2.347581,48.84935,"12","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"149",1459,"FIBRIS",40,"BOULEVARD SAINT-MARCEL",2.357377,48.838758,"40","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"150",1467,"PUERTO INCA",6,"RUE DE JOUY",2.358506,48.854779,"6","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"151",1472,"LIBRAIRIE SOLIDAIRE",27,"RUE DU CHATEAU D EAU",2.359276,48.870557,"27","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"152",1394,"LOUTSA TOREFACTEUR",1,"RUE DE BAZEILLES",2.350328,48.83926,"1","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"153",1400,"LE TEMPS DES CERISES SCOP",18,"RUE DE LA BUTTE AUX CAILLES",2.350863,48.827923,"18","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"154",1427,"PLEINE MER",22,"RUE DE CHABROL",2.353561,48.876866,"22","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"155",1433,"FRANCOIS PRALUS",35,"RUE RAMBUTEAU",2.353787,48.861036,"35","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"156",1172,"MALOA",57,"RUE DE CLICHY",2.328478,48.881055,"57","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"157",1185,"LE HOLLYWOOD",19,"RUE DE CLICHY",2.330088,48.878009,"19","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"158",1200,"LES GOURMANDISES DE SAINT LAZARE",71,"RUE SAINT-LAZARE",2.332669,48.876721,"71","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"159",1226,"PASTA & CO",75,"RUE TAITBOUT",2.335315,48.87645,"75","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"160",1229,"HOTEL PARTICULIER MONTMARTRE",23,"AVENUE JUNOT",2.33546,48.888295,"23","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"161",1230,"LE GUILLEMET",8,"RUE DE DOUAI",2.335576,48.881494,"8","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"162",1247,"BOULANGERIE LES 3 B",92,"RUE LAMARCK",2.337091,48.890236,"92","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"163",1298,"AUX BONS P TITS PLATS",20,"GALERIE MONTMARTRE",2.341981,48.870587,"20","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"164",1318,"LA RECYCLERIE",60,"RUE BELLIARD",2.343799,48.897492,"60","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"165",1792,"PRAMACIE CENTRALE DES PYRENEES",127,"RUE DES PYRENEES",2.403957,48.85735,"127","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"166",1795,"PREMIERE OPTIQUE",5,"RUE DU RENDEZ-VOUS",2.404497,48.845121,"5","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"167",1508,"LULU LA NANTAISE",67,"RUE DE LANCRY",2.363516,48.872833,"67","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"168",1549,"CAFE CACHE",104,"RUE D AUBERVILLIERS",2.368527,48.890284,"104","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"169",1558,"HOTEL PARIS BASTILLE",67,"RUE DE LYON",2.369968,48.850933,"67","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"170",1593,"LE PARADIS DES VELOS",128,"AVENUE PARMENTIER",2.37248,48.868298,"128","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"171",1617,"NICOLAS",77,"RUE OBERKAMPF",2.374252,48.865044,"77","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"172",1646,"CAFE FUSAIN",50,"AVENUE PARMENTIER",2.377,48.862185,"50","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"173",1661,"LE QUATRE-VINGTS TREIZE",93,"RUE JEAN-PIERRE TIMBAUD",2.379271,48.868345,"93","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"174",1705,"A LIVR OUVERT",171,"BOULEVARD VOLTAIRE",2.385946,48.854521,"171","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"175",1724,"LA VINGTIEME CHAISE",38,"RUE DES AMANDIERS",2.389828,48.864891,"38","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"176",1726,"CONSCIENCE",371,"RUE DES PYRENEES",2.390079,48.873184,"371","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
"177",1741,"EGLANTINE",21,"RUE FABRE D EGLANTINE",2.395485,48.847045,"21","Commerce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shopping-cart","purple"
